2.000000000000000000e+00,1.000000000000000000e+00,-3.334678386162059915e-02,-3.687030355282343130e+00,-1.675682488437016282e+00,4.204021160957720493e-01,-1.811144521879496927e-01
2.000000000000000000e+00,1.000000000000000000e+00,-6.231938354339636721e-01,-4.570689729186188099e-01,-2.092670332467894412e-01,-2.974474580283891889e+00,-1.352274073447516933e+00
2.000000000000000000e+00,1.000000000000000000e+00,-1.869889518290624775e+00,-5.316373960553724132e-01,-2.372279094094812635e+00,2.222851104258680710e+00,-3.092687397501323598e+00
2.000000000000000000e+00,1.000000000000000000e+00,-6.399202717529394180e-01,-2.053057616044982048e+00,-2.729233985336621870e+00,-1.430622728513814002e+00,-2.159765589237335470e-01
2.000000000000000000e+00,1.000000000000000000e+00,-5.825227103824597297e-01,3.647232640925023306e-01,1.712304253667271403e-01,6.806810838550261256e-01,1.295987610333938278e+00
2.000000000000000000e+00,1.000000000000000000e+00,-2.500568251135874220e+00,-5.180875662682294935e-01,-1.750619474413206422e-02,6.130055627707263755e-01,-6.930403362540482615e-01
2.000000000000000000e+00,1.000000000000000000e+00,2.850389773425433537e-01,2.046737571431211655e-01,1.171174035809539049e+00,2.684106350241582950e-01,1.576460044540656691e+00
2.000000000000000000e+00,1.000000000000000000e+00,9.253614949575159621e-01,-1.202470602591646287e+00,-3.487826435680306258e-01,-1.450527282691158604e+00,-1.357417158544218516e-01
2.000000000000000000e+00,1.000000000000000000e+00,3.072713295335720574e-01,4.927106630956498007e-02,-1.791583515845433405e+00,1.243988873114000526e+00,-3.017123642821952778e-01
2.000000000000000000e+00,1.000000000000000000e+00,-2.729642126590739459e-01,9.118485456680759382e-01,-1.933352802112962288e-01,6.434206585031684300e-01,-7.046073566764787799e-01
2.000000000000000000e+00,1.000000000000000000e+00,7.471094748550263787e-02,-1.796915723000341858e-02,1.645408977135199569e-01,-4.393038924709568027e-01,-8.562640697883017182e-01
2.000000000000000000e+00,1.000000000000000000e+00,5.838730097179113399e-01,-6.320232374387257934e-01,-1.516420185013731547e+00,-5.125193825879271331e-02,-7.282594707857650285e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.564309512458417206e+00,-9.846379494866902560e-01,1.413969261405778388e+00,-1.807643017488705262e+00,5.012148861291656488e-01
2.000000000000000000e+00,1.000000000000000000e+00,-8.771059663915006244e-01,-6.506333177217118457e-01,-1.709562996398088508e-01,1.057421306962043506e+00,1.015261865716581280e+00
2.000000000000000000e+00,1.000000000000000000e+00,-4.739077785228225093e-01,-1.612471914868745526e-01,1.341764654406395696e+00,-6.960450103401299993e-01,-1.180757858043522512e+00
