2.000000000000000000e+00,1.000000000000000000e+00,-5.908084645595176321e-01,1.348408777676056047e+00,-1.179264840899993949e-01,2.426214699120479157e-01,-2.664716341912419129e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.688778151308937048e-01,-4.356293374923643213e+00,-3.493733655647090597e+00,1.467023777213396052e+00,-1.108376811478767099e+00
2.000000000000000000e+00,1.000000000000000000e+00,-9.760131358730929074e-01,-5.076343305533499439e-01,-1.649140471236840266e+00,-2.358298976469286323e+00,-3.368465440633644503e-01
2.000000000000000000e+00,1.000000000000000000e+00,-1.477170314533755358e+00,1.060126886216098407e-01,-3.447272799264878840e-01,2.648721454221188765e+00,5.580194593470655384e-02
2.000000000000000000e+00,1.000000000000000000e+00,1.480578152737057895e-01,2.660849345578277791e-01,1.472070270720161611e-01,-2.904221648371705378e+00,8.886806669591105212e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.625751163652450648e+00,1.319546842074594828e+00,9.383890416217974817e-01,5.057036978693120188e-01,1.746372855924746226e+00
2.000000000000000000e+00,1.000000000000000000e+00,-4.575325072906945012e-01,1.165016974870313415e+00,4.949724079066232241e-01,7.452316406396493065e-01,-2.348400778719645920e-01
2.000000000000000000e+00,1.000000000000000000e+00,2.440753596957817351e+00,-2.513247901474301438e-01,-2.058334440041454938e-01,-3.868514227323157084e-01,1.209532582674669232e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.909065109688192319e+00,-9.428783091942865013e-01,-9.764328083030632266e-01,1.262203892958335238e+00,1.693163327947892149e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.132858781396481440e+00,3.579118802341356154e-01,5.331382973541678449e-01,-1.327906862900657958e-01,3.432841399222387180e-01
2.000000000000000000e+00,1.000000000000000000e+00,-1.679046336484514068e+00,-1.736005300051776112e+00,5.789049216923025654e-03,2.246102773173920264e-01,-1.068174096501101067e+00
